move_id,year,month,origin,origin_lat,origin_lon,destination,dest_lat,dest_lon,students_moved
MOV007520,2025,4,Hyde Park,41.780621,-87.601982,Rogers Park,42.02871,-87.66767,186
MOV007521,2025,1,South Shore,41.75986,-87.558885,Rogers Park,42.022064,-87.686788,201
MOV007522,2021,10,Englewood,41.765508,-87.640655,Rogers Park,42.006452,-87.683679,124
MOV007523,2022,12,Pilsen,41.852637,-87.669547,Hyde Park,41.797646,-87.595484,68
MOV007524,2023,12,South Shore,41.75163,-87.585338,Loop,41.865714,-87.646519,391
MOV007525,2024,9,Pilsen,41.853615,-87.638761,Englewood,41.77136,-87.633983,60
MOV007526,2024,12,Pilsen,41.844768,-87.636394,Lakeview,41.961527,-87.665463,295
MOV007527,2023,8,Austin,41.889456,-87.77985,Pilsen,41.867912,-87.646984,237
MOV007528,2023,5,Pilsen,41.853437,-87.659501,Englewood,41.763691,-87.632981,293
MOV007529,2021,6,Pilsen,41.851327,-87.640461,Lakeview,41.955973,-87.663061,98
MOV007530,2021,12,Englewood,41.78971,-87.647936,Hyde Park,41.805911,-87.582735,225
MOV007531,2022,6,Loop,41.895895,-87.626422,Austin,41.87019,-87.765484,196
MOV007532,2025,9,Englewood,41.783372,-87.651669,Austin,41.907198,-87.774404,231
MOV007533,2023,8,Loop,41.871587,-87.640368,Englewood,41.768754,-87.641064,386
MOV007534,2022,6,Hyde Park,41.78076,-87.59349,Englewood,41.758818,-87.62464,49
MOV007535,2023,6,Pilsen,41.870437,-87.652488,Austin,41.879578,-87.745986,363
MOV007536,2021,3,Loop,41.87032,-87.638824,South Shore,41.759428,-87.566106,381
MOV007537,2023,4,Englewood,41.78063,-87.657652,Loop,41.861296,-87.615933,146
MOV007538,2025,5,Loop,41.882306,-87.623969,South Shore,41.755197,-87.569114,313
MOV007539,2025,10,South Shore,41.774255,-87.554017,Loop,41.895065,-87.645243,108
MOV007540,2025,11,Englewood,41.764614,-87.658156,South Shore,41.77533,-87.562016,74
MOV007541,2022,5,Loop,41.876802,-87.629474,Pilsen,41.874492,-87.666405,386
MOV007542,2022,7,Englewood,41.772304,-87.645176,South Shore,41.762789,-87.593803,228
MOV007543,2024,8,Hyde Park,41.78239,-87.602116,Loop,41.867111,-87.645711,285
MOV007544,2023,12,South Shore,41.780436,-87.590677,Englewood,41.787324,-87.648959,281
MOV007545,2022,5,Austin,41.890034,-87.776575,Loop,41.888011,-87.625927,374
MOV007546,2024,3,Hyde Park,41.788796,-87.582676,Pilsen,41.842316,-87.654108,324
MOV007547,2025,7,Austin,41.899135,-87.75382,Loop,41.862295,-87.644247,55
MOV007548,2024,6,Pilsen,41.853726,-87.671741,Austin,41.885482,-87.747469,80
MOV007549,2025,4,Lakeview,41.955325,-87.665399,Hyde Park,41.809511,-87.610358,272
MOV007550,2021,7,Loop,41.872008,-87.64645,Rogers Park,42.001414,-87.684866,362
MOV007551,2025,5,South Shore,41.77233,-87.571998,Pilsen,41.842259,-87.673168,216
MOV007552,2021,7,Englewood,41.765182,-87.64336,Austin,41.904393,-87.750272,294
MOV007553,2023,4,South Shore,41.752727,-87.566534,Lakeview,41.94002,-87.649784,140
MOV007554,2024,11,Austin,41.873401,-87.754665,Pilsen,41.851374,-87.656974,379
MOV007555,2021,7,Pilsen,41.847272,-87.651818,Austin,41.868829,-87.758966,166
MOV007556,2023,1,Lakeview,41.961481,-87.635176,South Shore,41.760406,-87.555041,359
MOV007557,2024,1,Lakeview,41.930126,-87.6353,Loop,41.866834,-87.636949,88
MOV007558,2022,9,Hyde Park,41.801976,-87.578426,Austin,41.88521,-87.76036,320
MOV007559,2024,1,Lakeview,41.931141,-87.635311,Austin,41.900478,-87.778284,44
MOV007560,2022,11,Rogers Park,41.990009,-87.670685,South Shore,41.762172,-87.555486,242
MOV007561,2024,10,Loop,41.892854,-87.612688,South Shore,41.758867,-87.574343,147
MOV007562,2025,12,Pilsen,41.856093,-87.650259,Lakeview,41.949304,-87.668053,77
MOV007563,2024,10,Rogers Park,42.023417,-87.68789,Hyde Park,41.793645,-87.57562,186
MOV007564,2024,7,Englewood,41.760071,-87.623022,Lakeview,41.945595,-87.661942,376
MOV007565,2024,6,South Shore,41.768622,-87.577439,Hyde Park,41.783536,-87.606299,247
MOV007566,2022,3,Pilsen,41.847743,-87.642075,Austin,41.895318,-87.778352,329
MOV007567,2024,10,Englewood,41.768231,-87.656935,Loop,41.872645,-87.646858,258
MOV007568,2024,4,Hyde Park,41.794686,-87.58273,Loop,41.869403,-87.641322,125
MOV007569,2021,10,Austin,41.882377,-87.784644,Lakeview,41.955113,-87.643462,346
MOV007570,2024,3,Englewood,41.777032,-87.65117,Austin,41.877795,-87.771729,136
MOV007571,2022,6,Loop,41.865062,-87.623389,Lakeview,41.941821,-87.654977,303
MOV007572,2023,6,Austin,41.879977,-87.773786,Pilsen,41.845279,-87.654749,257
MOV007573,2022,12,Rogers Park,42.014995,-87.661579,Englewood,41.758127,-87.632658,239
MOV007574,2022,12,Pilsen,41.8709,-87.65658,Loop,41.866147,-87.618102,352
MOV007575,2025,6,Austin,41.869059,-87.754592,Rogers Park,42.027424,-87.688765,260
MOV007576,2022,6,Austin,41.886396,-87.782207,Loop,41.875769,-87.620884,244
MOV007577,2023,3,Austin,41.887581,-87.753727,South Shore,41.752863,-87.561631,271
MOV007578,2025,7,Lakeview,41.942822,-87.666994,Pilsen,41.872054,-87.667696,101
MOV007579,2025,5,Loop,41.882266,-87.624731,Austin,41.870965,-87.770148,50
MOV007580,2025,1,Englewood,41.757193,-87.625269,Pilsen,41.843094,-87.657809,304
MOV007581,2023,8,South Shore,41.749232,-87.592656,Loop,41.884891,-87.62415,202
MOV007582,2025,4,Pilsen,41.839253,-87.64112,Loop,41.86938,-87.642161,259
MOV007583,2023,9,Loop,41.86196,-87.626969,Englewood,41.793839,-87.633385,202
MOV007584,2023,4,Lakeview,41.940439,-87.673105,Austin,41.880645,-87.782003,84
MOV007585,2021,1,Austin,41.87928,-87.760245,South Shore,41.757462,-87.589753,95
MOV007586,2021,10,Rogers Park,42.02545,-87.675056,Austin,41.888048,-87.766777,156
MOV007587,2024,1,Hyde Park,41.783412,-87.593947,Rogers Park,42.015918,-87.676843,130
MOV007588,2025,4,Austin,41.877153,-87.764359,Rogers Park,42.007843,-87.652262,270
MOV007589,2023,8,Lakeview,41.948003,-87.645953,Hyde Park,41.803209,-87.598853,335
MOV007590,2021,11,Rogers Park,42.019525,-87.674917,Pilsen,41.839569,-87.665259,56
MOV007591,2022,3,Hyde Park,41.80075,-87.585489,Rogers Park,42.008262,-87.664548,136
MOV007592,2023,5,Austin,41.873619,-87.748057,Lakeview,41.945345,-87.634846,134
MOV007593,2022,1,Loop,41.876782,-87.63017,Pilsen,41.86838,-87.656277,232
MOV007594,2022,2,Loop,41.876015,-87.625487,Austin,41.874312,-87.766643,347
MOV007595,2023,8,Lakeview,41.956319,-87.641403,Rogers Park,41.98961,-87.662723,243
MOV007596,2022,12,Lakeview,41.929617,-87.64418,South Shore,41.757447,-87.579538,399
MOV007597,2024,5,Hyde Park,41.813699,-87.581504,Englewood,41.793172,-87.657734,151
MOV007598,2023,9,Pilsen,41.852835,-87.643266,Rogers Park,42.004588,-87.672716,323
MOV007599,2023,7,Austin,41.883705,-87.780526,Rogers Park,42.019245,-87.651304,292
MOV007600,2025,4,Rogers Park,42.016381,-87.661955,Hyde Park,41.786741,-87.572049,372
MOV007601,2022,6,Hyde Park,41.779554,-87.591504,Lakeview,41.961514,-87.635477,346
MOV007602,2025,9,Pilsen,41.854616,-87.675539,Rogers Park,42.021688,-87.658814,55
MOV007603,2022,6,Hyde Park,41.797026,-87.584232,Austin,41.881456,-87.745776,50
MOV007604,2024,4,Hyde Park,41.795978,-87.601776,Rogers Park,42.027945,-87.670138,387
MOV007605,2021,11,Englewood,41.765458,-87.658204,Pilsen,41.86195,-87.667174,394
MOV007606,2022,6,Pilsen,41.838449,-87.664284,Loop,41.889245,-87.609866,164
MOV007607,2025,2,South Shore,41.771453,-87.575884,Austin,41.90084,-87.762869,362
MOV007608,2025,4,Pilsen,41.838144,-87.675014,Lakeview,41.924524,-87.655379,303
MOV007609,2023,11,Austin,41.871455,-87.748458,Loop,41.887657,-87.648419,77
MOV007610,2021,12,Pilsen,41.848304,-87.650448,Rogers Park,42.0048,-87.662077,226
MOV007611,2025,8,Loop,41.896536,-87.62697,Englewood,41.762886,-87.634826,285
MOV007612,2024,11,Lakeview,41.95088,-87.660831,Pilsen,41.856399,-87.647731,48
MOV007613,2022,12,Englewood,41.793479,-87.641516,Austin,41.878683,-87.76025,70
MOV007614,2023,6,South Shore,41.762852,-87.555342,Hyde Park,41.794573,-87.609825,122
MOV007615,2024,5,Hyde Park,41.801075,-87.603122,South Shore,41.780242,-87.59041,157
MOV007616,2021,3,Austin,41.892125,-87.772639,Loop,41.877564,-87.622703,64
MOV007617,2023,12,Hyde Park,41.806464,-87.606623,Englewood,41.779352,-87.642962,386
MOV007618,2023,5,Loop,41.887556,-87.643451,Austin,41.873358,-87.771673,313
MOV007619,2021,1,Austin,41.874185,-87.78119,South Shore,41.774511,-87.559371,205
MOV007620,2021,1,Rogers Park,41.990408,-87.675186,Lakeview,41.927862,-87.663333,368
MOV007621,2025,2,Austin,41.874742,-87.780848,Loop,41.880978,-87.614841,272
MOV007622,2022,8,Englewood,41.775058,-87.657389,Lakeview,41.945785,-87.670528,154
MOV007623,2023,2,Pilsen,41.86405,-87.640608,Rogers Park,42.010753,-87.663225,204
MOV007624,2023,1,Rogers Park,42.027163,-87.682227,Austin,41.898344,-87.774126,260
MOV007625,2022,11,South Shore,41.752191,-87.568393,Austin,41.877113,-87.7757,102
MOV007626,2025,4,Lakeview,41.92569,-87.662106,South Shore,41.759108,-87.584254,118
MOV007627,2023,8,Rogers Park,41.99911,-87.673444,Austin,41.907283,-87.777924,193
MOV007628,2021,7,Rogers Park,41.990519,-87.683463,Pilsen,41.862837,-87.675497,40
MOV007629,2022,3,Loop,41.893885,-87.61144,Pilsen,41.856099,-87.65173,218
MOV007630,2021,7,Loop,41.875867,-87.61715,South Shore,41.755347,-87.575126,342
MOV007631,2024,4,Lakeview,41.942126,-87.637733,Rogers Park,42.024921,-87.67494,276
MOV007632,2025,1,Hyde Park,41.788195,-87.58696,Loop,41.871287,-87.61736,332
MOV007633,2021,11,Lakeview,41.943255,-87.637978,Rogers Park,41.99523,-87.655491,318
MOV007634,2021,10,Austin,41.877695,-87.75365,Rogers Park,41.989759,-87.669582,225
MOV007635,2021,4,Rogers Park,42.017853,-87.674816,Austin,41.884238,-87.781242,201
MOV007636,2023,12,Hyde Park,41.809071,-87.577097,Loop,41.859646,-87.62772,104
MOV007637,2024,6,Pilsen,41.86512,-87.641742,Englewood,41.786036,-87.633183,156
MOV007638,2022,10,Lakeview,41.954505,-87.672473,Austin,41.88686,-87.780404,237
MOV007639,2023,9,South Shore,41.764004,-87.557491,Pilsen,41.869712,-87.661432,347
MOV007640,2021,12,Austin,41.905253,-87.75501,Hyde Park,41.784028,-87.596163,81
MOV007641,2021,5,Englewood,41.7793,-87.655105,South Shore,41.752764,-87.58055,365
MOV007642,2025,7,Austin,41.89993,-87.772742,Hyde Park,41.791232,-87.608825,128
MOV007643,2025,7,Loop,41.864831,-87.645078,Hyde Park,41.776381,-87.603766,99
MOV007644,2025,12,Loop,41.897231,-87.619906,Lakeview,41.952059,-87.655586,135
MOV007645,2024,1,Englewood,41.787866,-87.643631,South Shore,41.763577,-87.591187,205
MOV007646,2025,7,Loop,41.860625,-87.644069,South Shore,41.76855,-87.560149,67
MOV007647,2024,8,Pilsen,41.856243,-87.660559,Hyde Park,41.778134,-87.606127,116
MOV007648,2023,8,Englewood,41.767735,-87.637367,Rogers Park,41.997554,-87.653478,231
MOV007649,2022,3,Hyde Park,41.776394,-87.575332,Loop,41.869634,-87.619814,281
MOV007650,2021,11,Loop,41.892298,-87.631277,South Shore,41.774615,-87.589225,119
MOV007651,2023,8,Lakeview,41.9338,-87.657254,Pilsen,41.855335,-87.641781,132
MOV007652,2021,9,South Shore,41.751793,-87.590902,Austin,41.869735,-87.777455,178
MOV007653,2022,11,Rogers Park,42.023332,-87.683418,Englewood,41.771351,-87.629443,121
MOV007654,2023,10,Englewood,41.762799,-87.655563,Austin,41.881006,-87.764065,80
MOV007655,2024,5,South Shore,41.74878,-87.555655,Hyde Park,41.806849,-87.595883,25
MOV007656,2022,1,Rogers Park,42.024283,-87.671477,Hyde Park,41.786989,-87.578681,38
MOV007657,2024,8,Austin,41.888796,-87.779032,Lakeview,41.948959,-87.636914,97
MOV007658,2024,6,Loop,41.862151,-87.622792,Lakeview,41.956384,-87.638791,387
MOV007659,2025,8,South Shore,41.762746,-87.556074,Lakeview,41.950123,-87.638612,199
MOV007660,2023,2,South Shore,41.757405,-87.573267,Austin,41.897688,-87.756405,323
MOV007661,2025,8,South Shore,41.745405,-87.554719,Lakeview,41.92924,-87.647926,168
MOV007662,2022,11,Englewood,41.782944,-87.653821,Lakeview,41.95691,-87.637816,232
MOV007663,2025,6,Austin,41.892741,-87.751902,Englewood,41.792359,-87.65394,377
MOV007664,2023,4,Lakeview,41.923645,-87.672882,Englewood,41.767931,-87.653262,291
MOV007665,2024,9,Rogers Park,42.011433,-87.685223,Pilsen,41.864132,-87.672614,26
MOV007666,2022,8,Pilsen,41.841854,-87.667143,Rogers Park,42.002717,-87.661531,42
MOV007667,2025,9,Austin,41.871433,-87.776928,Rogers Park,42.017167,-87.665413,65
MOV007668,2025,1,Hyde Park,41.801861,-87.585379,Englewood,41.792746,-87.648818,50
MOV007669,2021,4,Englewood,41.773988,-87.659968,Austin,41.906347,-87.773996,209
MOV007670,2024,7,Rogers Park,42.008151,-87.664279,Hyde Park,41.777984,-87.577503,101
MOV007671,2025,7,Englewood,41.75648,-87.660064,Rogers Park,42.015977,-87.688546,397
MOV007672,2021,12,South Shore,41.755606,-87.557004,Englewood,41.758371,-87.642875,275
MOV007673,2025,4,South Shore,41.753242,-87.583275,Englewood,41.781662,-87.637229,308
MOV007674,2025,1,South Shore,41.757425,-87.563372,Lakeview,41.949957,-87.67296,108
MOV007675,2025,12,Austin,41.888118,-87.755048,Pilsen,41.844442,-87.639335,20
MOV007676,2021,2,Lakeview,41.93482,-87.657714,Loop,41.867113,-87.644365,101
MOV007677,2024,12,Englewood,41.766986,-87.638441,South Shore,41.757244,-87.576681,337
MOV007678,2025,6,Englewood,41.777745,-87.646932,Loop,41.867784,-87.629505,281
MOV007679,2024,8,Austin,41.897397,-87.784828,Lakeview,41.921845,-87.663722,150
MOV007680,2022,1,Pilsen,41.871788,-87.670985,Hyde Park,41.812641,-87.572607,44
MOV007681,2024,7,Hyde Park,41.777253,-87.57504,Lakeview,41.923138,-87.64,158
MOV007682,2022,11,Rogers Park,41.991249,-87.681606,South Shore,41.779345,-87.567333,392
MOV007683,2023,9,Hyde Park,41.790798,-87.601498,South Shore,41.768753,-87.591274,297
MOV007684,2025,5,South Shore,41.771303,-87.582854,Englewood,41.764232,-87.624981,121
MOV007685,2021,6,Lakeview,41.954223,-87.655181,Hyde Park,41.781938,-87.607277,292
MOV007686,2023,2,Rogers Park,41.996177,-87.687109,Pilsen,41.861498,-87.646813,234
MOV007687,2023,12,Lakeview,41.952477,-87.633302,Loop,41.88183,-87.62266,307
MOV007688,2022,3,Englewood,41.779663,-87.651952,Rogers Park,42.020969,-87.674939,378
MOV007689,2021,9,Englewood,41.791242,-87.644592,Hyde Park,41.793349,-87.602279,379
MOV007690,2021,1,Pilsen,41.842291,-87.664639,Hyde Park,41.812066,-87.601095,157
MOV007691,2021,10,Rogers Park,42.000981,-87.671582,Loop,41.88098,-87.644886,357
MOV007692,2024,1,South Shore,41.765315,-87.558041,Loop,41.877214,-87.622082,282
MOV007693,2022,2,Lakeview,41.928375,-87.660192,Pilsen,41.867287,-87.672768,94
MOV007694,2023,1,Loop,41.883127,-87.629601,Austin,41.889743,-87.770551,394
MOV007695,2021,10,Loop,41.871542,-87.616564,Englewood,41.7626,-87.647063,245
MOV007696,2025,4,Loop,41.897714,-87.63775,South Shore,41.745943,-87.557765,342
MOV007697,2024,5,Lakeview,41.942393,-87.672814,Rogers Park,41.998665,-87.688793,128
MOV007698,2024,10,Lakeview,41.944407,-87.634437,Hyde Park,41.779721,-87.58394,152
MOV007699,2023,6,Hyde Park,41.798827,-87.608046,Loop,41.873144,-87.635415,190
MOV007700,2025,11,Pilsen,41.859814,-87.670109,Austin,41.903126,-87.754489,136
MOV007701,2024,5,Loop,41.866171,-87.626661,Pilsen,41.848466,-87.6725,353
MOV007702,2025,7,Hyde Park,41.813332,-87.603823,South Shore,41.748011,-87.558769,271
MOV007703,2023,1,Pilsen,41.850984,-87.669239,Hyde Park,41.804598,-87.576545,199
MOV007704,2024,9,Lakeview,41.923511,-87.659485,Pilsen,41.844375,-87.659513,371
MOV007705,2024,1,Pilsen,41.874728,-87.644525,Hyde Park,41.798286,-87.593368,118
MOV007706,2024,9,Lakeview,41.954091,-87.648035,Rogers Park,42.029339,-87.656612,303
MOV007707,2023,7,South Shore,41.768373,-87.5676,Rogers Park,42.002644,-87.673218,259
MOV007708,2025,2,Loop,41.892005,-87.649621,Hyde Park,41.804421,-87.581403,251
MOV007709,2025,5,South Shore,41.773253,-87.585898,Austin,41.883817,-87.754459,146
MOV007710,2023,6,South Shore,41.768606,-87.562625,Rogers Park,42.028196,-87.663994,391
MOV007711,2023,7,Pilsen,41.837684,-87.654813,Lakeview,41.938561,-87.662287,333
MOV007712,2024,8,Loop,41.858918,-87.619882,Pilsen,41.843181,-87.655991,247
MOV007713,2022,2,Austin,41.886064,-87.77071,Hyde Park,41.806774,-87.591547,187
MOV007714,2021,4,Austin,41.878541,-87.752008,Englewood,41.757656,-87.62133,274
MOV007715,2022,5,South Shore,41.778226,-87.557203,Austin,41.885422,-87.783415,369
MOV007716,2022,2,Loop,41.858171,-87.646032,Englewood,41.792958,-87.659589,117
MOV007717,2025,3,South Shore,41.758711,-87.565901,Englewood,41.765232,-87.625748,81
MOV007718,2024,3,Englewood,41.779122,-87.64918,Pilsen,41.845805,-87.636213,243
MOV007719,2024,9,Loop,41.881661,-87.621381,Pilsen,41.840714,-87.674991,250
MOV007720,2021,6,Englewood,41.763409,-87.623244,Rogers Park,42.003406,-87.655693,267
MOV007721,2021,2,Rogers Park,42.027841,-87.653211,Loop,41.860408,-87.637692,137
MOV007722,2023,8,Austin,41.897046,-87.770543,South Shore,41.742459,-87.562075,304
MOV007723,2023,6,Loop,41.870004,-87.641619,Englewood,41.774509,-87.649217,303
MOV007724,2023,10,Englewood,41.791724,-87.650725,Hyde Park,41.794991,-87.584587,264
MOV007725,2021,9,Pilsen,41.86378,-87.655775,Austin,41.870135,-87.783394,89
MOV007726,2024,10,Englewood,41.772727,-87.648364,Loop,41.887528,-87.628497,152
MOV007727,2021,12,Rogers Park,42.004254,-87.671628,Austin,41.873411,-87.783924,359
MOV007728,2023,11,Austin,41.904633,-87.77629,South Shore,41.763953,-87.557994,211
MOV007729,2024,9,Pilsen,41.858919,-87.662121,Lakeview,41.949241,-87.664244,119
MOV007730,2025,2,South Shore,41.751147,-87.573845,Pilsen,41.849583,-87.647347,82
MOV007731,2022,7,Hyde Park,41.805727,-87.599691,Rogers Park,42.012084,-87.678012,217
MOV007732,2023,6,Lakeview,41.930943,-87.673016,Austin,41.899433,-87.78322,281
MOV007733,2025,7,Austin,41.902608,-87.77564,Englewood,41.781457,-87.650156,398
MOV007734,2022,10,Loop,41.89178,-87.634179,Pilsen,41.842174,-87.661186,296
MOV007735,2024,6,Pilsen,41.866958,-87.661097,South Shore,41.750042,-87.554389,143
MOV007736,2023,5,Englewood,41.760187,-87.653947,Lakeview,41.942018,-87.654443,390
MOV007737,2024,5,Austin,41.899728,-87.767982,Pilsen,41.872658,-87.670718,235
MOV007738,2025,11,Austin,41.878732,-87.762794,Hyde Park,41.790208,-87.593092,320
MOV007739,2021,9,Hyde Park,41.78539,-87.579976,Pilsen,41.836996,-87.645433,228
MOV007740,2025,1,South Shore,41.76371,-87.559746,Hyde Park,41.800092,-87.578467,214
MOV007741,2022,9,Loop,41.896456,-87.649411,Lakeview,41.941653,-87.66302,54
MOV007742,2023,8,Lakeview,41.951767,-87.673085,Englewood,41.760699,-87.660637,359
MOV007743,2022,7,Hyde Park,41.775202,-87.577321,Loop,41.875006,-87.631485,157
MOV007744,2023,1,Loop,41.885397,-87.644918,Lakeview,41.959928,-87.66531,102
MOV007745,2023,12,Rogers Park,41.997898,-87.659614,Englewood,41.774892,-87.658,386
MOV007746,2023,10,Pilsen,41.852726,-87.657019,Rogers Park,42.016098,-87.663647,74
MOV007747,2023,1,Austin,41.895879,-87.761589,Pilsen,41.839126,-87.650057,69
MOV007748,2024,11,Pilsen,41.861117,-87.660128,Rogers Park,42.010093,-87.652734,161
MOV007749,2023,6,Englewood,41.756377,-87.658107,Hyde Park,41.789464,-87.588525,106
MOV007750,2023,5,South Shore,41.775452,-87.585854,Austin,41.901737,-87.764274,157
MOV007751,2023,1,Rogers Park,42.011435,-87.660446,Hyde Park,41.806661,-87.606879,86
MOV007752,2022,2,Lakeview,41.925053,-87.655985,Englewood,41.779307,-87.649249,65
MOV007753,2024,9,Englewood,41.795121,-87.625744,South Shore,41.761153,-87.560847,102
MOV007754,2024,2,Hyde Park,41.787632,-87.580264,Englewood,41.776842,-87.650515,341
MOV007755,2025,3,Austin,41.878226,-87.753036,Loop,41.887717,-87.624111,135
MOV007756,2025,7,Lakeview,41.954201,-87.654341,Rogers Park,42.026764,-87.686371,223
MOV007757,2022,12,Rogers Park,42.019545,-87.655438,Hyde Park,41.777602,-87.589769,309
MOV007758,2023,3,Lakeview,41.949173,-87.640493,Loop,41.864893,-87.622954,223
MOV007759,2024,6,Pilsen,41.857748,-87.667038,South Shore,41.744861,-87.582588,122
MOV007760,2021,1,Hyde Park,41.791378,-87.604277,Rogers Park,42.011115,-87.681934,305
MOV007761,2021,10,Austin,41.871646,-87.749369,South Shore,41.768284,-87.564173,65
MOV007762,2025,10,South Shore,41.763432,-87.558188,Austin,41.8955,-87.74957,388
MOV007763,2021,4,Englewood,41.756509,-87.649355,South Shore,41.778529,-87.582179,89
MOV007764,2022,2,Pilsen,41.868006,-87.645414,Englewood,41.761907,-87.636446,206
MOV007765,2021,10,Hyde Park,41.789285,-87.609509,South Shore,41.77131,-87.572059,396
MOV007766,2025,4,Englewood,41.782346,-87.639535,Lakeview,41.924552,-87.669268,33
MOV007767,2022,2,Loop,41.871094,-87.627509,Lakeview,41.942657,-87.671455,99
MOV007768,2023,10,Austin,41.905033,-87.747426,Lakeview,41.949256,-87.666653,125
MOV007769,2024,7,South Shore,41.760387,-87.570695,Pilsen,41.8712,-87.669272,22
