visit_id,date,city,museum,visitor_type,party_size,revenue
VIS007349,2025-07-14,NYC,Whitney,Member,4,0
VIS007350,2022-10-25,NYC,Guggenheim,Member,2,60
VIS007351,2023-10-25,NYC,MoMA,Member,1,0
VIS007352,2022-02-21,Chicago,Art Institute of Chicago,Child,3,0
VIS007353,2025-07-30,Chicago,Shedd Aquarium,Member,3,36
VIS007354,2025-02-25,Chicago,Art Institute of Chicago,Member,4,120
VIS007355,2023-02-13,NYC,MoMA,Adult,2,60
VIS007356,2024-05-26,Chicago,Field Museum,Senior,6,150
VIS007357,2022-06-06,Chicago,Art Institute of Chicago,Adult,2,24
VIS007358,2022-10-21,NYC,MoMA,Senior,1,25
VIS007359,2023-12-13,NYC,MoMA,Senior,4,48
VIS007360,2021-05-29,NYC,MoMA,Member,1,25
VIS007361,2023-05-08,Chicago,Field Museum,Senior,3,54
VIS007362,2021-05-12,NYC,Guggenheim,Student,2,0
VIS007363,2024-10-01,Chicago,Science and Industry,Member,5,150
VIS007364,2022-12-24,Chicago,Shedd Aquarium,Child,6,0
VIS007365,2021-01-26,Chicago,Science and Industry,Member,1,25
VIS007366,2024-03-23,NYC,MoMA,Child,6,0
VIS007367,2021-07-11,Chicago,Field Museum,Member,6,72
VIS007368,2025-01-17,Chicago,Shedd Aquarium,Child,2,50
VIS007369,2021-03-07,Chicago,Art Institute of Chicago,Child,5,90
VIS007370,2021-09-16,NYC,Metropolitan Museum,Student,3,36
VIS007371,2022-04-21,Chicago,Field Museum,Member,3,0
VIS007372,2021-02-10,NYC,MoMA,Adult,1,18
VIS007373,2021-10-07,Chicago,Art Institute of Chicago,Adult,6,72
VIS007374,2023-08-18,NYC,Whitney,Child,5,0
VIS007375,2025-01-30,NYC,Metropolitan Museum,Student,1,30
VIS007376,2024-01-15,NYC,Guggenheim,Adult,3,75
VIS007377,2022-01-08,Chicago,Science and Industry,Member,6,0
VIS007378,2023-03-09,NYC,Guggenheim,Student,1,0
VIS007379,2022-01-24,NYC,MoMA,Senior,2,24
VIS007380,2024-05-18,NYC,MoMA,Senior,4,72
VIS007381,2021-04-16,NYC,Whitney,Member,3,0
VIS007382,2022-06-21,Chicago,Art Institute of Chicago,Adult,1,18
VIS007383,2025-05-01,Chicago,Science and Industry,Child,4,100
VIS007384,2024-02-09,NYC,Whitney,Member,1,18
VIS007385,2023-06-04,Chicago,Science and Industry,Senior,2,24
VIS007386,2021-09-25,NYC,MoMA,Adult,2,0
VIS007387,2025-09-14,Chicago,Science and Industry,Child,6,150
VIS007388,2021-06-01,Chicago,Art Institute of Chicago,Student,2,50
VIS007389,2024-03-21,NYC,Whitney,Child,5,150
VIS007390,2021-09-01,Chicago,Field Museum,Senior,6,72
VIS007391,2021-01-13,Chicago,Field Museum,Member,1,30
VIS007392,2022-04-22,Chicago,Science and Industry,Student,2,36
VIS007393,2023-05-28,Chicago,Science and Industry,Student,5,0
VIS007394,2021-08-17,Chicago,Science and Industry,Child,1,0
VIS007395,2025-04-30,Chicago,Shedd Aquarium,Senior,3,90
VIS007396,2022-10-11,NYC,Whitney,Senior,6,0
VIS007397,2024-12-29,Chicago,Shedd Aquarium,Senior,6,108
VIS007398,2021-06-12,NYC,MoMA,Adult,2,0
VIS007399,2024-10-08,NYC,Metropolitan Museum,Adult,4,120
VIS007400,2024-07-29,NYC,Whitney,Member,3,54
VIS007401,2025-03-23,NYC,Whitney,Child,1,18
VIS007402,2022-02-11,NYC,Whitney,Member,5,0
VIS007403,2024-07-31,Chicago,Science and Industry,Adult,5,0
VIS007404,2025-12-10,Chicago,Field Museum,Student,1,30
VIS007405,2025-11-25,NYC,Whitney,Member,4,0
VIS007406,2024-03-02,Chicago,Shedd Aquarium,Adult,5,150
VIS007407,2025-02-26,NYC,Metropolitan Museum,Adult,5,125
VIS007408,2022-10-20,Chicago,Art Institute of Chicago,Student,2,60
VIS007409,2024-08-05,Chicago,Field Museum,Student,2,0
VIS007410,2025-05-27,Chicago,Shedd Aquarium,Senior,1,25
VIS007411,2022-02-28,NYC,Guggenheim,Adult,1,30
VIS007412,2024-02-29,Chicago,Art Institute of Chicago,Child,1,18
VIS007413,2024-06-20,Chicago,Field Museum,Child,5,60
VIS007414,2024-03-05,Chicago,Shedd Aquarium,Child,2,0
VIS007415,2023-09-21,NYC,Guggenheim,Student,3,54
VIS007416,2025-08-11,Chicago,Art Institute of Chicago,Senior,3,90
VIS007417,2024-01-26,NYC,Whitney,Child,5,60
VIS007418,2021-01-24,Chicago,Field Museum,Member,6,180
VIS007419,2022-09-23,NYC,MoMA,Child,3,75
VIS007420,2022-10-28,NYC,Metropolitan Museum,Adult,2,60
VIS007421,2022-02-22,NYC,MoMA,Member,4,72
VIS007422,2025-01-08,NYC,Guggenheim,Member,3,36
VIS007423,2024-10-20,Chicago,Art Institute of Chicago,Child,6,150
VIS007424,2021-04-28,Chicago,Science and Industry,Adult,2,36
VIS007425,2024-10-12,NYC,MoMA,Adult,6,72
VIS007426,2024-07-03,NYC,Metropolitan Museum,Senior,6,0
VIS007427,2024-02-25,NYC,Whitney,Member,3,75
VIS007428,2022-06-24,Chicago,Science and Industry,Student,3,90
VIS007429,2023-03-19,NYC,MoMA,Adult,3,54
VIS007430,2022-12-15,NYC,MoMA,Senior,2,0
VIS007431,2021-03-28,Chicago,Field Museum,Student,3,36
VIS007432,2023-11-09,Chicago,Science and Industry,Student,5,125
VIS007433,2021-04-04,Chicago,Art Institute of Chicago,Student,2,50
VIS007434,2025-03-28,Chicago,Science and Industry,Member,1,0
VIS007435,2022-10-07,Chicago,Shedd Aquarium,Senior,1,30
VIS007436,2025-12-30,NYC,Whitney,Student,3,75
VIS007437,2024-10-12,Chicago,Field Museum,Student,3,90
VIS007438,2023-10-15,NYC,Whitney,Member,1,25
VIS007439,2023-08-23,NYC,Guggenheim,Senior,1,18
VIS007440,2021-09-12,NYC,MoMA,Adult,3,36
VIS007441,2023-06-17,NYC,Metropolitan Museum,Senior,6,72
VIS007442,2023-08-16,Chicago,Science and Industry,Senior,4,72
VIS007443,2024-08-07,NYC,MoMA,Child,6,72
VIS007444,2024-05-13,NYC,Metropolitan Museum,Student,6,72
VIS007445,2024-11-11,NYC,Whitney,Student,5,90
VIS007446,2025-05-06,Chicago,Shedd Aquarium,Child,6,108
VIS007447,2025-08-28,Chicago,Science and Industry,Senior,5,125
VIS007448,2023-10-03,NYC,Guggenheim,Member,2,60
VIS007449,2023-12-12,Chicago,Field Museum,Student,2,50
VIS007450,2023-10-12,NYC,Metropolitan Museum,Adult,1,30
VIS007451,2022-03-25,NYC,Metropolitan Museum,Senior,2,50
VIS007452,2022-03-31,NYC,Metropolitan Museum,Student,2,50
VIS007453,2023-05-26,Chicago,Science and Industry,Student,5,90
VIS007454,2023-02-03,Chicago,Field Museum,Adult,6,180
VIS007455,2023-12-10,NYC,Metropolitan Museum,Member,3,90
VIS007456,2023-01-14,NYC,MoMA,Student,4,48
VIS007457,2022-04-07,Chicago,Shedd Aquarium,Child,5,0
VIS007458,2021-10-09,NYC,Whitney,Senior,3,90
VIS007459,2024-12-27,NYC,Whitney,Adult,2,36
VIS007460,2025-11-01,NYC,Guggenheim,Adult,2,24
VIS007461,2021-07-21,NYC,Whitney,Member,4,72
VIS007462,2023-11-12,NYC,MoMA,Senior,3,54
VIS007463,2022-01-29,NYC,Guggenheim,Member,6,72
VIS007464,2022-03-30,NYC,MoMA,Senior,1,18
VIS007465,2025-07-21,Chicago,Shedd Aquarium,Adult,5,0
VIS007466,2023-02-09,Chicago,Shedd Aquarium,Senior,1,25
VIS007467,2024-08-07,NYC,Whitney,Child,2,36
VIS007468,2022-07-10,NYC,Guggenheim,Child,6,0
VIS007469,2022-04-29,NYC,Metropolitan Museum,Senior,1,12
VIS007470,2024-01-09,NYC,Metropolitan Museum,Adult,6,0
VIS007471,2022-08-05,NYC,Guggenheim,Student,5,150
VIS007472,2023-05-22,Chicago,Shedd Aquarium,Adult,2,0
VIS007473,2025-07-01,Chicago,Shedd Aquarium,Student,6,108
VIS007474,2022-09-16,Chicago,Science and Industry,Adult,3,54
VIS007475,2024-06-26,Chicago,Field Museum,Member,4,100
VIS007476,2024-07-08,Chicago,Field Museum,Student,3,0
VIS007477,2025-03-09,NYC,Metropolitan Museum,Senior,2,24
VIS007478,2023-01-23,Chicago,Field Museum,Senior,3,75
VIS007479,2025-11-22,Chicago,Art Institute of Chicago,Student,1,0
VIS007480,2023-03-04,Chicago,Field Museum,Member,6,72
VIS007481,2025-05-21,NYC,Metropolitan Museum,Child,6,0
VIS007482,2022-02-12,NYC,MoMA,Student,1,12
VIS007483,2021-03-11,NYC,Metropolitan Museum,Adult,6,150
VIS007484,2024-01-01,NYC,MoMA,Member,1,12
VIS007485,2022-03-24,NYC,Guggenheim,Child,3,36
VIS007486,2023-02-27,NYC,Guggenheim,Adult,6,150
VIS007487,2024-09-21,Chicago,Field Museum,Senior,5,60
VIS007488,2022-03-07,NYC,Metropolitan Museum,Senior,3,90
VIS007489,2025-09-06,Chicago,Shedd Aquarium,Adult,1,18
VIS007490,2025-05-13,NYC,MoMA,Member,6,0
VIS007491,2024-08-30,Chicago,Science and Industry,Member,2,50
VIS007492,2025-03-13,Chicago,Science and Industry,Member,1,25
VIS007493,2024-11-25,Chicago,Shedd Aquarium,Student,5,90
VIS007494,2025-05-19,NYC,Whitney,Senior,2,60
VIS007495,2025-06-18,Chicago,Art Institute of Chicago,Child,4,72
VIS007496,2021-12-01,NYC,Metropolitan Museum,Student,5,150
VIS007497,2023-12-09,NYC,Metropolitan Museum,Adult,2,60
VIS007498,2025-05-23,NYC,MoMA,Student,4,0
VIS007499,2023-12-19,NYC,Guggenheim,Student,5,0
VIS007500,2023-06-20,NYC,Metropolitan Museum,Senior,3,36
VIS007501,2024-11-20,NYC,Guggenheim,Adult,2,50
VIS007502,2024-12-12,NYC,MoMA,Member,6,72
VIS007503,2023-10-04,NYC,Whitney,Member,5,90
VIS007504,2023-05-11,Chicago,Science and Industry,Senior,1,0
VIS007505,2025-02-17,Chicago,Art Institute of Chicago,Senior,3,0
VIS007506,2022-02-20,Chicago,Art Institute of Chicago,Senior,5,125
VIS007507,2021-08-31,NYC,Whitney,Member,4,120
VIS007508,2021-11-23,NYC,Whitney,Adult,3,36
VIS007509,2022-06-03,Chicago,Shedd Aquarium,Adult,3,54
VIS007510,2025-11-15,Chicago,Field Museum,Member,3,36
VIS007511,2023-12-23,NYC,MoMA,Senior,4,0
VIS007512,2023-10-16,NYC,MoMA,Member,6,180
VIS007513,2021-08-16,Chicago,Field Museum,Child,1,0
VIS007514,2025-06-23,NYC,MoMA,Adult,1,12
VIS007515,2025-02-12,Chicago,Field Museum,Member,1,12
VIS007516,2021-11-02,NYC,Guggenheim,Student,6,150
VIS007517,2022-09-01,Chicago,Field Museum,Adult,3,0
VIS007518,2022-05-05,NYC,Metropolitan Museum,Child,4,0
VIS007519,2022-08-06,Chicago,Science and Industry,Student,2,24
VIS007520,2022-09-26,Chicago,Field Museum,Senior,1,18
VIS007521,2023-08-02,NYC,Guggenheim,Member,3,0
VIS007522,2024-02-02,Chicago,Art Institute of Chicago,Adult,2,24
VIS007523,2022-03-26,Chicago,Shedd Aquarium,Student,6,180
VIS007524,2021-07-31,NYC,Guggenheim,Member,6,72
VIS007525,2022-08-27,Chicago,Art Institute of Chicago,Student,1,0
VIS007526,2023-08-02,NYC,Metropolitan Museum,Adult,5,150
VIS007527,2022-10-04,NYC,Metropolitan Museum,Adult,2,24
VIS007528,2025-01-28,Chicago,Science and Industry,Student,1,18
VIS007529,2021-09-03,NYC,Metropolitan Museum,Member,3,36
VIS007530,2022-08-17,Chicago,Field Museum,Member,4,0
VIS007531,2021-11-02,NYC,MoMA,Child,1,12
VIS007532,2023-06-14,Chicago,Science and Industry,Member,1,0
VIS007533,2021-02-17,Chicago,Art Institute of Chicago,Child,2,0
VIS007534,2022-01-31,Chicago,Art Institute of Chicago,Adult,2,0
VIS007535,2021-04-15,NYC,Metropolitan Museum,Senior,3,90
VIS007536,2025-06-01,NYC,Whitney,Member,3,54
VIS007537,2024-10-04,NYC,Guggenheim,Child,5,60
VIS007538,2024-07-09,Chicago,Field Museum,Child,5,0
VIS007539,2023-07-02,NYC,Guggenheim,Senior,1,18
VIS007540,2023-09-15,NYC,Guggenheim,Member,4,100
VIS007541,2022-03-29,NYC,Metropolitan Museum,Adult,5,0
VIS007542,2023-11-11,NYC,Whitney,Senior,6,72
VIS007543,2022-04-10,NYC,Whitney,Member,2,50
VIS007544,2022-10-08,NYC,Whitney,Adult,3,54
VIS007545,2022-06-13,Chicago,Shedd Aquarium,Student,6,150
VIS007546,2024-04-17,NYC,MoMA,Member,5,150
VIS007547,2022-01-03,Chicago,Field Museum,Child,3,75
VIS007548,2025-11-26,Chicago,Art Institute of Chicago,Child,3,90
VIS007549,2025-06-04,Chicago,Science and Industry,Student,2,0
VIS007550,2023-10-28,Chicago,Shedd Aquarium,Member,3,90
VIS007551,2021-08-26,Chicago,Art Institute of Chicago,Student,2,24
VIS007552,2025-03-16,NYC,Whitney,Child,2,36
VIS007553,2024-12-23,NYC,Whitney,Member,2,24
VIS007554,2023-04-22,NYC,Whitney,Member,1,30
VIS007555,2022-08-20,Chicago,Field Museum,Student,4,72
VIS007556,2025-02-28,NYC,Metropolitan Museum,Adult,4,120
VIS007557,2021-09-26,NYC,MoMA,Senior,6,180
VIS007558,2025-05-05,NYC,MoMA,Member,2,24
VIS007559,2022-09-22,NYC,Metropolitan Museum,Child,4,0
VIS007560,2021-04-04,Chicago,Science and Industry,Child,1,0
VIS007561,2025-04-30,NYC,Whitney,Student,3,90
VIS007562,2022-05-11,NYC,Whitney,Member,4,72
VIS007563,2022-04-17,Chicago,Science and Industry,Adult,5,90
VIS007564,2023-04-22,NYC,Metropolitan Museum,Child,3,0
VIS007565,2021-08-06,NYC,MoMA,Senior,3,0
VIS007566,2023-11-22,Chicago,Field Museum,Senior,5,0
VIS007567,2025-09-16,NYC,Metropolitan Museum,Member,2,36
VIS007568,2022-08-06,Chicago,Science and Industry,Adult,2,24
VIS007569,2024-03-22,NYC,Whitney,Senior,2,50
VIS007570,2021-12-11,Chicago,Science and Industry,Child,5,90
VIS007571,2025-12-31,NYC,Whitney,Adult,3,90
VIS007572,2025-04-14,Chicago,Field Museum,Senior,1,25
VIS007573,2024-02-27,NYC,Guggenheim,Student,2,0
VIS007574,2022-08-26,NYC,Whitney,Child,2,36
VIS007575,2022-03-31,Chicago,Field Museum,Adult,3,54
VIS007576,2022-04-04,NYC,MoMA,Adult,3,75
VIS007577,2023-08-14,NYC,Whitney,Member,3,54
VIS007578,2024-08-08,Chicago,Field Museum,Member,2,36
VIS007579,2024-04-05,Chicago,Field Museum,Child,6,108
VIS007580,2022-04-15,Chicago,Art Institute of Chicago,Student,4,72
VIS007581,2025-10-14,Chicago,Field Museum,Child,1,30
VIS007582,2021-04-02,NYC,MoMA,Adult,6,150
VIS007583,2025-04-17,NYC,MoMA,Senior,4,120
VIS007584,2021-12-01,NYC,MoMA,Child,5,0
VIS007585,2024-03-09,NYC,MoMA,Member,4,48
VIS007586,2022-11-23,Chicago,Art Institute of Chicago,Member,2,24
VIS007587,2023-01-21,NYC,MoMA,Member,5,125
VIS007588,2025-09-03,Chicago,Field Museum,Child,1,0
VIS007589,2025-03-28,NYC,Whitney,Senior,5,60
VIS007590,2021-05-12,Chicago,Shedd Aquarium,Adult,5,60
VIS007591,2023-11-18,NYC,MoMA,Adult,6,180
VIS007592,2024-06-16,NYC,Guggenheim,Senior,3,36
VIS007593,2022-01-06,Chicago,Science and Industry,Student,5,90
VIS007594,2022-11-06,Chicago,Science and Industry,Child,3,36
VIS007595,2024-08-28,NYC,Metropolitan Museum,Child,6,150
VIS007596,2022-01-30,NYC,Guggenheim,Adult,2,0
VIS007597,2021-01-07,Chicago,Shedd Aquarium,Senior,6,108
VIS007598,2023-05-28,NYC,MoMA,Child,1,0
VIS007599,2025-03-01,NYC,MoMA,Senior,2,24
VIS007600,2021-11-19,Chicago,Field Museum,Child,3,54
VIS007601,2025-07-19,Chicago,Shedd Aquarium,Senior,2,0
VIS007602,2021-12-10,NYC,MoMA,Member,4,120
VIS007603,2021-09-29,Chicago,Science and Industry,Child,3,75
VIS007604,2024-07-03,NYC,MoMA,Child,5,60
VIS007605,2023-11-22,NYC,Whitney,Member,5,125
VIS007606,2023-04-17,NYC,Metropolitan Museum,Child,2,60
VIS007607,2022-09-22,NYC,MoMA,Member,5,90
VIS007608,2021-10-07,NYC,MoMA,Adult,4,0
VIS007609,2024-01-10,Chicago,Science and Industry,Student,4,72
VIS007610,2021-11-20,NYC,Guggenheim,Child,3,0
VIS007611,2025-11-21,Chicago,Art Institute of Chicago,Member,6,108
VIS007612,2021-03-09,NYC,Guggenheim,Child,3,54
VIS007613,2023-11-17,Chicago,Science and Industry,Member,3,36
VIS007614,2021-03-22,Chicago,Science and Industry,Child,1,18
VIS007615,2022-01-06,NYC,Metropolitan Museum,Child,2,0
VIS007616,2025-05-25,NYC,Metropolitan Museum,Adult,5,0
VIS007617,2024-12-19,NYC,Metropolitan Museum,Adult,6,108
VIS007618,2022-08-31,NYC,MoMA,Member,3,36
VIS007619,2023-09-26,Chicago,Shedd Aquarium,Adult,4,100
VIS007620,2023-08-09,Chicago,Field Museum,Student,6,0
VIS007621,2024-05-29,NYC,Metropolitan Museum,Senior,5,125
VIS007622,2025-04-09,Chicago,Shedd Aquarium,Adult,6,108
VIS007623,2021-06-02,Chicago,Science and Industry,Student,6,72
VIS007624,2023-10-18,Chicago,Science and Industry,Adult,3,36
VIS007625,2025-05-29,NYC,MoMA,Member,2,36
VIS007626,2022-06-13,NYC,Whitney,Student,3,0
VIS007627,2021-01-13,Chicago,Art Institute of Chicago,Senior,3,90
VIS007628,2021-04-03,NYC,Metropolitan Museum,Member,1,18
VIS007629,2021-09-12,Chicago,Shedd Aquarium,Member,6,108
VIS007630,2021-08-15,NYC,Metropolitan Museum,Member,2,60
VIS007631,2023-12-03,NYC,MoMA,Senior,4,0
VIS007632,2024-07-09,Chicago,Art Institute of Chicago,Adult,2,50
VIS007633,2023-05-16,Chicago,Shedd Aquarium,Adult,2,0
VIS007634,2023-08-15,NYC,Whitney,Child,4,100
VIS007635,2023-05-29,NYC,MoMA,Child,4,100
VIS007636,2025-09-16,NYC,MoMA,Member,3,0
VIS007637,2025-01-17,Chicago,Science and Industry,Student,3,90
VIS007638,2024-01-13,NYC,MoMA,Student,2,24
VIS007639,2022-07-29,NYC,Guggenheim,Student,4,72
VIS007640,2022-05-06,Chicago,Field Museum,Child,4,100
VIS007641,2021-08-17,NYC,Whitney,Senior,4,48
VIS007642,2023-02-21,NYC,MoMA,Member,3,90
VIS007643,2021-10-01,Chicago,Art Institute of Chicago,Adult,5,90
VIS007644,2023-03-11,NYC,Guggenheim,Student,1,18
VIS007645,2023-08-24,Chicago,Science and Industry,Child,4,72
VIS007646,2023-12-14,Chicago,Shedd Aquarium,Adult,4,100
VIS007647,2024-02-21,Chicago,Field Museum,Senior,5,0
VIS007648,2021-08-27,NYC,Metropolitan Museum,Child,5,0
VIS007649,2021-01-02,NYC,Metropolitan Museum,Member,4,72
VIS007650,2024-03-28,Chicago,Field Museum,Member,3,36
VIS007651,2022-02-28,Chicago,Field Museum,Member,2,60
VIS007652,2024-06-12,NYC,MoMA,Senior,1,12
VIS007653,2025-07-29,Chicago,Shedd Aquarium,Child,1,18
VIS007654,2024-11-24,NYC,Guggenheim,Adult,6,0
VIS007655,2024-04-15,Chicago,Shedd Aquarium,Student,5,60
VIS007656,2025-06-24,NYC,Whitney,Member,2,36
VIS007657,2024-08-04,NYC,Whitney,Adult,4,0
VIS007658,2022-10-16,NYC,Whitney,Member,5,90
VIS007659,2023-07-05,NYC,MoMA,Adult,4,48
VIS007660,2023-06-21,Chicago,Field Museum,Senior,2,50
VIS007661,2025-12-30,NYC,Whitney,Child,4,72
VIS007662,2023-01-15,NYC,Whitney,Member,4,72
VIS007663,2022-01-01,NYC,Metropolitan Museum,Child,1,25
VIS007664,2022-05-04,Chicago,Science and Industry,Adult,3,75
VIS007665,2021-04-12,NYC,MoMA,Member,4,120
VIS007666,2024-10-06,NYC,Whitney,Member,6,150
VIS007667,2024-04-26,NYC,Metropolitan Museum,Child,6,180
VIS007668,2023-04-24,NYC,MoMA,Senior,6,180
VIS007669,2021-11-20,Chicago,Science and Industry,Member,3,90
VIS007670,2022-05-28,NYC,Whitney,Student,6,180
VIS007671,2022-03-07,Chicago,Science and Industry,Child,6,0
VIS007672,2022-12-21,Chicago,Art Institute of Chicago,Student,3,54
VIS007673,2021-05-11,Chicago,Field Museum,Senior,4,0
VIS007674,2023-06-16,Chicago,Science and Industry,Adult,2,24
VIS007675,2025-02-04,Chicago,Shedd Aquarium,Member,4,0
VIS007676,2025-12-14,NYC,Metropolitan Museum,Senior,6,180
VIS007677,2021-03-28,Chicago,Shedd Aquarium,Student,2,60
VIS007678,2022-01-05,NYC,MoMA,Member,4,0
VIS007679,2022-10-10,NYC,Whitney,Student,2,0
VIS007680,2021-07-22,NYC,MoMA,Student,3,75
VIS007681,2022-04-18,NYC,Metropolitan Museum,Member,5,125
VIS007682,2025-07-16,Chicago,Field Museum,Member,4,72
VIS007683,2024-05-10,Chicago,Shedd Aquarium,Adult,2,50
VIS007684,2021-03-23,Chicago,Field Museum,Senior,2,50
VIS007685,2021-11-28,Chicago,Art Institute of Chicago,Student,2,36
VIS007686,2023-11-27,Chicago,Shedd Aquarium,Senior,3,75
VIS007687,2025-09-06,Chicago,Shedd Aquarium,Member,2,24
VIS007688,2022-10-14,Chicago,Shedd Aquarium,Adult,2,60
VIS007689,2021-05-30,NYC,Guggenheim,Member,3,0
VIS007690,2022-07-10,Chicago,Art Institute of Chicago,Student,6,108
VIS007691,2024-03-23,NYC,Guggenheim,Child,3,75
VIS007692,2025-06-01,Chicago,Art Institute of Chicago,Child,3,0
VIS007693,2023-07-07,Chicago,Shedd Aquarium,Member,4,120
VIS007694,2024-07-09,NYC,MoMA,Member,5,90
VIS007695,2025-10-28,Chicago,Shedd Aquarium,Student,6,72
VIS007696,2023-07-03,Chicago,Art Institute of Chicago,Child,4,0
VIS007697,2022-01-19,NYC,Guggenheim,Student,5,125
VIS007698,2021-06-25,Chicago,Field Museum,Member,1,0
VIS007699,2024-10-03,Chicago,Shedd Aquarium,Child,2,24
VIS007700,2023-06-13,Chicago,Shedd Aquarium,Senior,5,90
VIS007701,2021-06-12,Chicago,Science and Industry,Child,4,100
VIS007702,2022-12-17,NYC,Guggenheim,Child,6,180
VIS007703,2023-03-15,NYC,Metropolitan Museum,Member,3,90
VIS007704,2023-05-18,NYC,Guggenheim,Student,1,18
VIS007705,2021-07-22,NYC,MoMA,Member,4,48
VIS007706,2023-08-06,Chicago,Field Museum,Adult,4,0
VIS007707,2024-01-25,NYC,Whitney,Adult,1,30
VIS007708,2022-08-02,Chicago,Field Museum,Senior,1,12
VIS007709,2021-07-25,NYC,Metropolitan Museum,Student,4,72
VIS007710,2024-01-31,NYC,MoMA,Student,4,120
VIS007711,2025-10-05,Chicago,Art Institute of Chicago,Senior,1,18
VIS007712,2021-08-30,Chicago,Shedd Aquarium,Senior,3,0
VIS007713,2025-01-20,NYC,Whitney,Member,1,25
VIS007714,2024-10-21,NYC,Guggenheim,Student,2,36
VIS007715,2022-02-25,NYC,Whitney,Senior,4,120
VIS007716,2025-11-06,NYC,Metropolitan Museum,Senior,2,0
VIS007717,2021-01-28,Chicago,Field Museum,Child,3,0
VIS007718,2025-06-08,NYC,Whitney,Adult,6,0
VIS007719,2025-12-25,Chicago,Shedd Aquarium,Member,1,0
VIS007720,2021-02-12,Chicago,Shedd Aquarium,Adult,6,108
VIS007721,2022-03-01,Chicago,Art Institute of Chicago,Adult,6,72
VIS007722,2023-02-07,Chicago,Art Institute of Chicago,Student,6,0
VIS007723,2023-06-30,Chicago,Field Museum,Student,6,180
VIS007724,2021-05-07,NYC,Whitney,Child,2,36
VIS007725,2025-08-10,NYC,Whitney,Student,4,120
VIS007726,2023-08-11,NYC,MoMA,Adult,6,0
VIS007727,2023-03-05,Chicago,Science and Industry,Senior,2,50
VIS007728,2025-01-03,Chicago,Shedd Aquarium,Child,2,36
VIS007729,2025-06-30,Chicago,Field Museum,Member,3,0
VIS007730,2025-06-15,NYC,MoMA,Senior,4,120
VIS007731,2021-07-11,NYC,Metropolitan Museum,Child,2,0
VIS007732,2021-03-21,NYC,MoMA,Senior,6,150
VIS007733,2025-01-07,Chicago,Science and Industry,Senior,2,24
VIS007734,2025-12-06,Chicago,Field Museum,Member,4,100
VIS007735,2023-08-22,NYC,Whitney,Student,4,72
VIS007736,2022-08-08,NYC,Guggenheim,Child,6,150
VIS007737,2025-06-29,NYC,Guggenheim,Adult,5,150
VIS007738,2024-09-18,Chicago,Shedd Aquarium,Member,3,90
VIS007739,2022-04-13,NYC,Whitney,Adult,4,0
VIS007740,2024-04-09,Chicago,Art Institute of Chicago,Child,6,180
VIS007741,2022-06-15,NYC,Whitney,Child,2,50
VIS007742,2024-07-30,NYC,Whitney,Adult,1,0
VIS007743,2023-02-20,NYC,Guggenheim,Student,6,150
VIS007744,2024-12-23,Chicago,Art Institute of Chicago,Child,5,90
VIS007745,2024-05-10,NYC,MoMA,Adult,1,12
VIS007746,2021-06-25,NYC,Whitney,Senior,5,60
VIS007747,2022-05-03,NYC,Guggenheim,Child,2,24
VIS007748,2024-03-09,Chicago,Shedd Aquarium,Member,4,0
VIS007749,2022-01-27,NYC,Whitney,Member,6,0
VIS007750,2024-07-10,Chicago,Shedd Aquarium,Student,4,100
VIS007751,2022-01-24,NYC,Guggenheim,Student,3,36
VIS007752,2023-06-21,Chicago,Shedd Aquarium,Member,6,0
VIS007753,2024-04-12,Chicago,Art Institute of Chicago,Member,3,90
VIS007754,2025-07-06,NYC,MoMA,Member,5,0
